Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84
Date,Time,1,2,3,4,5,7,34,48,140,219,284,323,364,684,1476,1412,1625,1353,1219,1223,1227,1230,1771,1970,6137,6111,6107,2660,2621,2571,2448,2515,2519,2759,2857,3008,3130,3281,3536,3848,4041,4266,4369,4453,4594,4983,5060,5301,5673,5829,5851,5914,5974,6064,6089,5942,5783,5637,5459,5331,5276,5279,5334,5463,5695,4424,4237,4099,3945,3753,3647,3575,3278,3048,2758,2422,1914,1037,322,47,6105,6106
10/5/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.048195,0.045008,0.045008,0.045008,0.045008,0.045008,0.048195,0.048195,0.048195,0.048195,0.048195,0.18733,0.6413,0.6413,0.6413,0.6413,0.6413,0.6413,0.6413,0.42041,0.42041,0.42041,0.10091,0.12416,0.12416,0.09041,0.09041,0.087237,0.06739,0.06739,0.14837,0.03681,0.029438,0.060245,0.026645,0.026645,0.026645,0.026645,0.0099994,0.0099994,0.0099994,0.0099994,0.0099994,0.0099994,0.0099994,0.0099993,0.0099993,0.0099993,0.0099993,0.044473,0.060577,0.060577,0.069656,0.060577,0.060577,0.060577,0.060577,0.057106,0.057106,0.038048,0.055525,0.055525,0.055525,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0.071507,0,0
10/6/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.046644,0.045002,0.045002,0.045002,0.045002,0.045002,0.046644,0.046644,0.046644,0.046644,0.046644,0.22104,0.57309,0.57309,0.57309,0.57309,0.57309,0.57309,0.57309,0.422,0.422,0.422,0.11066,0.1288,0.1288,0.09087,0.09087,0.12606,0.067398,0.067398,0.14983,0.03524,0.026239,0.06456,0.026876,0.026876,0.026876,0.026876,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.014875,0.014875,0.014875,0.014875,0.044473,0.065585,0.065585,0.072846,0.065585,0.065585,0.065585,0.065585,0.055084,0.055084,0.038839,0.089606,0.089606,0.089606,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0.09121,0,0
10/7/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.045101,0.044996,0.044996,0.044996,0.044996,0.044996,0.045101,0.045101,0.045101,0.045101,0.045101,0.28417,0.42377,0.42377,0.42377,0.42377,0.42377,0.42377,0.42377,0.36384,0.36384,0.36384,0.51545,0.16064,0.16064,0.15276,0.15276,0.29803,0.067397,0.067397,0.38079,0.06431,0.051288,0.081247,0.030175,0.030175,0.030175,0.030175,0.050807,0.050807,0.050807,0.050807,0.050807,0.050807,0.050807,0.059971,0.059971,0.059971,0.059971,0.044474,0.10556,0.10556,0.093293,0.10556,0.10556,0.10556,0.10556,0.067173,0.067173,0.043587,0.17327,0.17327,0.17327,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0.71679,0,0
10/8/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.042811,0.045001,0.045001,0.045001,0.045001,0.045001,0.042811,0.042811,0.042811,0.042811,0.042811,0.17371,0.33591,0.33591,0.33591,0.33591,0.33591,0.33591,0.33591,0.52839,0.52839,0.52839,0.21976,0.13364,0.13364,0.17617,0.17617,0.30082,0.067398,0.067398,0.23068,0.03209,0.038966,0.081255,0.033679,0.033679,0.033679,0.033679,0.014338,0.014338,0.014338,0.014338,0.014338,0.014338,0.014338,0.10241,0.10241,0.10241,0.10241,0.044475,0.10556,0.10556,0.15791,0.10556,0.10556,0.10556,0.10556,0.060122,0.060122,0.044779,0.35767,0.35767,0.35767,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0,0
10/9/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.041626,0.044995,0.044995,0.044995,0.044995,0.044995,0.041626,0.041626,0.041626,0.041626,0.041626,0.1423,0.27383,0.27383,0.27383,0.27383,0.27383,0.27383,0.27383,0.45093,0.45093,0.45093,0.13366,0.12766,0.12766,0.11739,0.11739,0.22614,0.067393,0.067393,0.15084,0.02322,0.031402,0.073814,0.033603,0.033603,0.033603,0.033603,0.010001,0.010001,0.010001,0.010001,0.010001,0.010001,0.010001,0.039343,0.039343,0.039343,0.039343,0.044474,0.095558,0.095558,0.1497,0.095558,0.095558,0.095558,0.095558,0.057101,0.057101,0.044388,0.21668,0.21668,0.21668,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0,0
10/10/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.040441,0.044999,0.044999,0.044999,0.044999,0.044999,0.040441,0.040441,0.040441,0.040441,0.040441,0.13281,0.19967,0.19967,0.19967,0.19967,0.19967,0.19967,0.19967,0.37603,0.37603,0.37603,0.11498,0.12565,0.12565,0.10423,0.10423,0.18423,0.067399,0.067399,0.15005,0.01945,0.027705,0.068275,0.030207,0.030207,0.030207,0.030207,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.018951,0.018951,0.018951,0.018951,0.044474,0.090573,0.090573,0.11016,0.090573,0.090573,0.090573,0.090573,0.056095,0.056095,0.044779,0.133,0.133,0.133,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0.090278,0,0
10/11/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.040925,0.044999,0.044999,0.044999,0.044999,0.044999,0.040925,0.040925,0.040925,0.040925,0.040925,0.19485,0.16233,0.16233,0.16233,0.16233,0.16233,0.16233,0.16233,0.27626,0.27626,0.27626,0.10808,0.12473,0.12473,0.099052,0.099052,0.15807,0.067395,0.067395,0.16333,0.01784,0.025178,0.064374,0.028632,0.028632,0.028632,0.028632,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011276,0.011276,0.011276,0.011276,0.044474,0.085565,0.085565,0.093768,0.085565,0.085565,0.085565,0.085565,0.056095,0.056095,0.043196,0.097376,0.097376,0.097376,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0,0
10/12/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.049259,0.045001,0.045001,0.045001,0.045001,0.045001,0.049259,0.049259,0.049259,0.049259,0.049259,0.2012,0.13961,0.13961,0.13961,0.13961,0.13961,0.13961,0.13961,0.22998,0.22998,0.22998,0.10433,0.12425,0.12425,0.096515,0.096515,0.1392,0.067398,0.067398,0.15877,0.01673,0.023663,0.062481,0.027928,0.027928,0.027928,0.027928,0.010001,0.010001,0.010001,0.010001,0.010001,0.010001,0.010001,0.0099997,0.0099997,0.0099997,0.0099997,0.044473,0.080572,0.080572,0.083202,0.080572,0.080572,0.080572,0.080572,0.055084,0.055084,0.040813,0.080323,0.080323,0.080323,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0.07339,0,0
10/13/13,0:00,0.014501,0.014501,0.014501,0.014501,0.014501,0.057586,0.045002,0.045002,0.045002,0.045002,0.045002,0.057586,0.057586,0.057586,0.057586,0.057586,0.19165,0.12814,0.12814,0.12814,0.12814,0.12814,0.12814,0.12814,0.19613,0.19613,0.19613,0.10194,0.12392,0.12392,0.095012,0.095012,0.12376,0.067388,0.067388,0.14209,0.01613,0.022826,0.061335,0.02756,0.02756,0.02756,0.02756,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.01,0.01,0.01,0.01,0.044472,0.07057,0.07057,0.076356,0.07057,0.07057,0.07057,0.07057,0.055084,0.055084,0.038838,0.071024,0.071024,0.071024,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0.071511,0,0
10/14/13,0:00,0.014501,0.014501,0.014501,0.014501,0.014501,0.065913,0.045008,0.045008,0.045008,0.045008,0.045008,0.065913,0.065913,0.065913,0.065913,0.065913,0.19977,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.17305,0.17305,0.17305,0.10008,0.12373,0.12373,0.093821,0.093821,0.11092,0.067393,0.067393,0.14132,0.01592,0.022458,0.060648,0.02729,0.02729,0.02729,0.02729,0.0099999,0.0099999,0.0099999,0.0099999,0.0099999,0.0099999,0.0099999,0.035982,0.035982,0.035982,0.035982,0.044471,0.065588,0.065588,0.074958,0.065588,0.065588,0.065588,0.065588,0.055084,0.055084,0.037656,0.066367,0.066367,0.066367,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0.069643,0,0
10/15/13,0:00,0.014501,0.014501,0.014501,0.014501,0.014501,0.049749,0.044996,0.044996,0.044996,0.044996,0.044996,0.049749,0.049749,0.049749,0.049749,0.049749,0.22878,0.083724,0.083724,0.083724,0.083724,0.083724,0.083724,0.083724,0.1538,0.1538,0.1538,0.09911,0.12364,0.12364,0.092951,0.092951,0.10127,0.067386,0.067386,0.12776,0.01554,0.022347,0.060252,0.027145,0.027145,0.027145,0.027145,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.023989,0.023989,0.023989,0.023989,0.044479,0.060586,0.060586,0.070236,0.060586,0.060586,0.060586,0.060586,0.055084,0.055084,0.036854,0.064822,0.064822,0.064822,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0.068707,0,0
10/16/13,0:00,0.014502,0.014502,0.014502,0.014502,0.014502,0.042121,0.044998,0.044998,0.044998,0.044998,0.044998,0.042121,0.042121,0.042121,0.042121,0.042121,0.20702,0.07863,0.07863,0.07863,0.07863,0.07863,0.07863,0.07863,0.13915,0.13915,0.13915,0.10138,0.12414,0.12414,0.094055,0.094055,0.1305,0.067394,0.067394,0.33629,0.0572,0.041308,0.068229,0.027976,0.027976,0.027976,0.027976,0.019934,0.019934,0.019934,0.019934,0.019934,0.019934,0.019934,0.016553,0.016553,0.016553,0.016553,0.044478,0.065584,0.065584,0.07038,0.065584,0.065584,0.065584,0.065584,0.058111,0.058111,0.03686,0.069463,0.069463,0.069463,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0.074324,0,0
10/17/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.059268,0.044992,0.044992,0.044992,0.044992,0.044992,0.059268,0.059268,0.059268,0.059268,0.059268,0.175,0.0818,0.0818,0.0818,0.0818,0.0818,0.0818,0.0818,0.12914,0.12914,0.12914,0.10376,0.12532,0.12532,0.093996,0.093996,0.16631,0.067392,0.067392,0.30697,0.04258,0.043225,0.083165,0.04979,0.04979,0.04979,0.04979,0.043367,0.043367,0.043367,0.043367,0.043367,0.043367,0.043367,0.058768,0.058768,0.058768,0.058768,0.04448,0.065584,0.065584,0.071343,0.065584,0.065584,0.065584,0.065584,0.05912,0.05912,0.037654,0.07102,0.07102,0.07102,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0.080896,0,0
10/18/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.06967,0.045004,0.045004,0.045004,0.045004,0.045004,0.06967,0.06967,0.06967,0.06967,0.06967,0.1728,0.08914,0.08914,0.08914,0.08914,0.08914,0.08914,0.08914,0.11689,0.11689,0.11689,0.10347,0.12469,0.12469,0.10433,0.10433,0.19822,0.067402,0.067402,0.18374,0.03301,0.037069,0.10795,0.06893,0.06893,0.06893,0.06893,0.038126,0.038126,0.038126,0.038126,0.038126,0.038126,0.038126,0.13576,0.13576,0.13576,0.13576,0.044472,0.09057,0.09057,0.076744,0.09057,0.09057,0.09057,0.09057,0.059112,0.059112,0.038046,0.088068,0.088068,0.088068,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0,0
10/19/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.062635,0.045003,0.045003,0.045003,0.045003,0.045003,0.062635,0.062635,0.062635,0.062635,0.062635,0.1634,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.11689,0.11689,0.11689,0.10362,0.12501,0.12501,0.10084,0.10084,0.18471,0.067392,0.067392,0.16126,0.03889,0.03427,0.10081,0.061979,0.061979,0.061979,0.061979,0.026313,0.026313,0.026313,0.026313,0.026313,0.026313,0.026313,0.074364,0.074364,0.074364,0.074364,0.044474,0.090571,0.090571,0.083202,0.090571,0.090571,0.090571,0.090571,0.058108,0.058108,0.037648,0.09737,0.09737,0.09737,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0.082782,0,0
10/20/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.055607,0.045,0.045,0.045,0.045,0.045,0.055607,0.055607,0.055607,0.055607,0.055607,0.1516,0.07803,0.07803,0.07803,0.07803,0.07803,0.07803,0.07803,0.11688,0.11688,0.11688,0.10591,0.12707,0.12707,0.10214,0.10214,0.1922,0.067395,0.067395,0.16947,0.03502,0.037038,0.11892,0.083157,0.083157,0.083157,0.083157,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.24516,0.24516,0.24516,0.24516,0.044477,0.095559,0.095559,0.086818,0.095559,0.095559,0.095559,0.095559,0.05811,0.05811,0.038441,0.10201,0.10201,0.10201,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0.094963,0,0
10/21/13,0:00,0.014501,0.014501,0.014501,0.014501,0.014501,0.048557,0.044994,0.044994,0.044994,0.044994,0.044994,0.048557,0.048557,0.048557,0.048557,0.048557,0.15161,0.08257,0.08257,0.08257,0.08257,0.08257,0.08257,0.08257,0.10463,0.10463,0.10463,0.10909,0.12574,0.12574,0.10412,0.10412,0.19441,0.067388,0.067388,0.13578,0.02524,0.031723,0.09532,0.07818,0.07818,0.07818,0.07818,0.025842,0.025842,0.025842,0.025842,0.025842,0.025842,0.025842,0.14056,0.14056,0.14056,0.14056,0.044479,0.080565,0.080565,0.087494,0.080565,0.080565,0.080565,0.080565,0.059119,0.059119,0.038443,0.10974,0.10974,0.10974,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0,0
10/22/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.0446,0.044996,0.044996,0.044996,0.044996,0.044996,0.0446,0.0446,0.0446,0.0446,0.0446,0.1398,0.073244,0.073244,0.073244,0.073244,0.073244,0.073244,0.073244,0.10516,0.10516,0.10516,0.10736,0.12594,0.12594,0.10084,0.10084,0.17517,0.067392,0.067392,0.11914,0.04083,0.03541,0.080396,0.046198,0.046198,0.046198,0.046198,0.033053,0.033053,0.033053,0.033053,0.033053,0.033053,0.033053,0.11129,0.11129,0.11129,0.11129,0.044481,0.10556,0.10556,0.08951,0.10556,0.10556,0.10556,0.10556,0.060119,0.060119,0.041611,0.11906,0.11906,0.11906,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0.089333,0,0
10/23/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.046581,0.044999,0.044999,0.044999,0.044999,0.044999,0.046581,0.046581,0.046581,0.046581,0.046581,0.13159,0.056889,0.056889,0.056889,0.056889,0.056889,0.056889,0.056889,0.096033,0.096033,0.096033,0.10621,0.12572,0.12572,0.099744,0.099744,0.16181,0.067392,0.067392,0.10902,0.03809,0.034367,0.076931,0.048235,0.048235,0.048235,0.048235,0.020764,0.020764,0.020764,0.020764,0.020764,0.020764,0.020764,0.10146,0.10146,0.10146,0.10146,0.044472,0.095556,0.095556,0.10583,0.095556,0.095556,0.095556,0.095556,0.058107,0.058107,0.040813,0.14538,0.14538,0.14538,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0.085581,0,0
10/24/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.053618,0.044993,0.044993,0.044993,0.044993,0.044993,0.053618,0.053618,0.053618,0.053618,0.053618,0.11761,0.042816,0.042816,0.042816,0.042816,0.042816,0.042816,0.042816,0.10277,0.10277,0.10277,0.10477,0.12527,0.12527,0.099452,0.099452,0.16071,0.067399,0.067399,0.10228,0.0654,0.0493,0.10701,0.070073,0.070073,0.070073,0.070073,0.025574,0.025574,0.025574,0.025574,0.025574,0.025574,0.025574,0.1113,0.1113,0.1113,0.1113,0.044475,0.085565,0.085565,0.10486,0.085565,0.085565,0.085565,0.085565,0.057101,0.057101,0.040022,0.12062,0.12062,0.12062,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0.077135,0,0
10/25/13,0:00,0.014501,0.014501,0.014501,0.014501,0.014501,0.058568,0.045007,0.045007,0.045007,0.045007,0.045007,0.058568,0.058568,0.058568,0.058568,0.058568,0.1169,0.036575,0.036575,0.036575,0.036575,0.036575,0.036575,0.036575,0.10149,0.10149,0.10149,0.10268,0.1248,0.1248,0.09781,0.09781,0.1673,0.067389,0.067389,0.10644,0.06401,0.054983,0.14301,0.11604,0.11604,0.11604,0.11604,0.067414,0.067414,0.067414,0.067414,0.067414,0.067414,0.067414,0.24753,0.24753,0.24753,0.24753,0.044477,0.080575,0.080575,0.09271,0.080575,0.080575,0.080575,0.080575,0.057103,0.057103,0.040815,0.10358,0.10358,0.10358,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0.11185,0,0
10/26/13,0:00,0.014501,0.014501,0.014501,0.014501,0.014501,0.052924,0.044999,0.044999,0.044999,0.044999,0.044999,0.052924,0.052924,0.052924,0.052924,0.052924,0.1095,0.032215,0.032215,0.032215,0.032215,0.032215,0.032215,0.032215,0.094355,0.094355,0.094355,0.1006,0.12468,0.12468,0.096516,0.096516,0.15845,0.067396,0.067396,0.11973,0.0513,0.049462,0.1132,0.082997,0.082997,0.082997,0.082997,0.024788,0.024788,0.024788,0.024788,0.024788,0.024788,0.024788,0.19306,0.19306,0.19306,0.19306,0.044479,0.080565,0.080565,0.10099,0.080565,0.080565,0.080565,0.080565,0.058112,0.058112,0.040417,0.094256,0.094256,0.094256,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0.099658,0,0
10/27/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.047276,0.045002,0.045002,0.045002,0.045002,0.045002,0.047276,0.047276,0.047276,0.047276,0.047276,0.10541,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.085143,0.085143,0.085143,0.09975,0.12521,0.12521,0.095369,0.095369,0.14087,0.067398,0.067398,0.1102,0.04799,0.045497,0.095321,0.058382,0.058382,0.058382,0.058382,0.033927,0.033927,0.033927,0.033927,0.033927,0.033927,0.033927,0.18897,0.18897,0.18897,0.18897,0.044471,0.085567,0.085567,0.11692,0.085567,0.085567,0.085567,0.085567,0.058104,0.058104,0.041211,0.11285,0.11285,0.11285,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0.090268,0,0
10/28/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.041629,0.045004,0.045004,0.045004,0.045004,0.045004,0.041629,0.041629,0.041629,0.041629,0.041629,0.10569,0.03999,0.03999,0.03999,0.03999,0.03999,0.03999,0.03999,0.08579,0.08579,0.08579,0.09913,0.12482,0.12482,0.094492,0.094492,0.12885,0.0674,0.0674,0.1125,0.03508,0.040375,0.084822,0.049634,0.049634,0.049634,0.049634,0.013813,0.013813,0.013813,0.013813,0.013813,0.013813,0.013813,0.15519,0.15519,0.15519,0.15519,0.044473,0.085567,0.085567,0.13187,0.085567,0.085567,0.085567,0.085567,0.0571,0.0571,0.041213,0.13144,0.13144,0.13144,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0.082775,0,0
10/29/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.054415,0.044997,0.044997,0.044997,0.044997,0.044997,0.054415,0.054415,0.054415,0.054415,0.054415,0.10131,0.043011,0.043011,0.043011,0.043011,0.043011,0.043011,0.043011,0.077109,0.077109,0.077109,0.098604,0.12451,0.12451,0.09396,0.09396,0.11974,0.067383,0.067383,0.10346,0.02849,0.036151,0.075616,0.041616,0.041616,0.041616,0.041616,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09475,0.09475,0.09475,0.09475,0.044475,0.080577,0.080577,0.11499,0.080577,0.080577,0.080577,0.080577,0.056094,0.056094,0.042006,0.1175,0.1175,0.1175,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0.076202,0,0
10/30/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.061892,0.045001,0.045001,0.045001,0.045001,0.045001,0.061892,0.061892,0.061892,0.061892,0.061892,0.093595,0.044301,0.044301,0.044301,0.044301,0.044301,0.044301,0.044301,0.066109,0.066109,0.066109,0.098228,0.12442,0.12442,0.09346,0.09346,0.11229,0.067393,0.067393,0.11458,0.02489,0.032987,0.071087,0.036876,0.036876,0.036876,0.036876,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.068368,0.068368,0.068368,0.068368,0.044478,0.080577,0.080577,0.09762,0.080577,0.080577,0.080577,0.080577,0.056097,0.056097,0.042398,0.10046,0.10046,0.10046,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0.07245,0,0
10/31/13,0:00,0.0145,0.0145,0.0145,0.0145,0.0145,0.06137,0.044991,0.044991,0.044991,0.044991,0.044991,0.06137,0.06137,0.06137,0.06137,0.06137,0.12,0.048463,0.048463,0.048463,0.048463,0.048463,0.048463,0.048463,0.060657,0.060657,0.060657,0.099454,0.12588,0.12588,0.093847,0.093847,0.12036,0.067393,0.067393,0.13835,0.04051,0.034806,0.071658,0.038751,0.038751,0.038751,0.038751,0.032657,0.032657,0.032657,0.032657,0.032657,0.032657,0.032657,0.12017,0.12017,0.12017,0.12017,0.04448,0.15553,0.15553,0.10149,0.15553,0.15553,0.15553,0.15553,0.070196,0.070196,0.043191,0.1485,0.1485,0.1485,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0.18688,0,0
11/1/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.06907,0.044997,0.044997,0.044997,0.044997,0.044997,0.06907,0.06907,0.06907,0.06907,0.06907,0.19974,0.31903,0.31903,0.31903,0.31903,0.31903,0.31903,0.31903,0.41923,0.41923,0.41923,0.22788,0.14639,0.14639,0.14648,0.14648,0.24219,0.067395,0.067395,0.31193,0.0535,0.049988,0.10842,0.083071,0.083071,0.083071,0.083071,0.13343,0.13343,0.13343,0.13343,0.13343,0.13343,0.13343,0.52339,0.52339,0.52339,0.52339,0.044472,0.38538,0.38538,0.16803,0.38538,0.38538,0.38538,0.38538,0.085298,0.085298,0.053097,0.70324,0.70324,0.70324,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0.75242,0,0
11/2/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.072465,0.045003,0.045003,0.045003,0.045003,0.045003,0.072465,0.072465,0.072465,0.072465,0.072465,0.1665,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.36269,0.36269,0.36269,0.2115,0.13562,0.13562,0.16032,0.16032,0.26919,0.067393,0.067393,0.17076,0.06983,0.05484,0.12786,0.11232,0.11232,0.11232,0.11232,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.27516,0.27516,0.27516,0.27516,0.044474,0.24172,0.24172,0.23045,0.24172,0.24172,0.24172,0.24172,0.074686,0.074686,0.060313,0.7908,0.7908,0.7908,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0,0
11/3/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.072465,0.045003,0.045003,0.045003,0.045003,0.045003,0.072465,0.072465,0.072465,0.072465,0.072465,0.1665,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.36269,0.36269,0.36269,0.2115,0.13562,0.13562,0.16032,0.16032,0.26919,0.067393,0.067393,0.17076,0.06983,0.05484,0.12786,0.11232,0.11232,0.11232,0.11232,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.27516,0.27516,0.27516,0.27516,0.044474,0.24172,0.24172,0.23045,0.24172,0.24172,0.24172,0.24172,0.074686,0.074686,0.060313,0.7908,0.7908,0.7908,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0,0
11/4/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.072465,0.045003,0.045003,0.045003,0.045003,0.045003,0.072465,0.072465,0.072465,0.072465,0.072465,0.1665,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.36269,0.36269,0.36269,0.2115,0.13562,0.13562,0.16032,0.16032,0.26919,0.067393,0.067393,0.17076,0.06983,0.05484,0.12786,0.11232,0.11232,0.11232,0.11232,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.27516,0.27516,0.27516,0.27516,0.044474,0.24172,0.24172,0.23045,0.24172,0.24172,0.24172,0.24172,0.074686,0.074686,0.060313,0.7908,0.7908,0.7908,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0,0
11/5/13,0:00,0.014499,0.014499,0.014499,0.014499,0.014499,0.072465,0.045003,0.045003,0.045003,0.045003,0.045003,0.072465,0.072465,0.072465,0.072465,0.072465,0.1665,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.38772,0.36269,0.36269,0.36269,0.2115,0.13562,0.13562,0.16032,0.16032,0.26919,0.067393,0.067393,0.17076,0.06983,0.05484,0.12786,0.11232,0.11232,0.11232,0.11232,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.10704,0.27516,0.27516,0.27516,0.27516,0.044474,0.24172,0.24172,0.23045,0.24172,0.24172,0.24172,0.24172,0.074686,0.074686,0.060313,0.7908,0.7908,0.7908,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0.22842,0,0
